article_id,media,title,description,url,date,year
796,detik,"S1 Teknik Elektro Lalu S2-S3 Ekonomi, Begini Kiprah Menkeu Purbaya Pengganti Sri Mulyani","Presiden Prabowo Subianto melakukan perombakan atau reshuffle kabinet, salah satunya Purbaya Yudhi Sadewa. Ini kiprahnya.",https://www.detik.com/edu/edutainment/d-8102338/s1-teknik-elektro-lalu-s2-s3-ekonomi-begini-kiprah-menkeu-purbaya-pengganti-sri-mulyani,"Selasa, 09 Sep 2025 07:30 WIB",2025
797,detik,Menkeu Purbaya Sebut Prabowo Setuju Rp 200 Triliun Diguyur ke Bank,Menkeu Purbaya Yudhi Sadewa mengumumkan persetujuan Presiden Prabowo untuk memindahkan Rp 200 triliun ke bank nasional guna mempercepat penyaluran kredit.,https://www.detik.com/sumut/bisnis/d-8106142/menkeu-purbaya-sebut-prabowo-setuju-rp-200-triliun-diguyur-ke-bank,"Rabu, 10 Sep 2025 22:59 WIB",2025
798,detik,"Purbaya soal Postingan Anaknya di Medsos: Dia Nggak Ngerti, Sudah Take Down",Menteri Keuangan Purbaya Yudhi Sadewa mengaku telah menegur anaknya soal postingan yang viral di media sosial.,https://finance.detik.com/berita-ekonomi-bisnis/d-8106007/purbaya-soal-postingan-anaknya-di-medsos-dia-nggak-ngerti-sudah-take-down,"Rabu, 10 Sep 2025 20:21 WIB",2025
799,detik,Video Legislator ke Purbaya: 2 Hari Jabat Menteri Jadi Orang Paling Viral,"Menkeu Purbaya hadiri rapat kerja perdana dengan Komisi XI DPR hari ini. Anggota Komisi XI DPR, Harris Turino, menyambut Purbaya dalam rapat perdana tersebut.",https://20.detik.com/detikupdate/20250910-250910050/video-legislator-ke-purbaya-2-hari-jabat-menteri-jadi-orang-paling-viral,"Rabu, 10 Sep 2025 14:47 WIB",2025
800,detik,Purbaya Tepis Isu Mau Ganti Dirjen kecuali Pajak: Itu Gosip!,Beredar isu Menteri Keuangan Purbaya Yudhi Sadewa akan mengganti hampir semua Direktur Jenderal (Dirjen) Kementerian Keuangan(Kemenkeu).,https://finance.detik.com/berita-ekonomi-bisnis/d-8125207/purbaya-tepis-isu-mau-ganti-dirjen-kecuali-pajak-itu-gosip,"Senin, 22 Sep 2025 20:48 WIB",2025
801,detik,Pesan Purbaya Usai Jadi Menkeu: Tak Boleh Naif dalam Menyusun Kebijakan,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengingatkan jajaran Kementerian Keuangan agar tidak naif saat membuat kebijakan.,https://finance.detik.com/berita-ekonomi-bisnis/d-8103043/pesan-purbaya-usai-jadi-menkeu-tak-boleh-naif-dalam-menyusun-kebijakan,"Selasa, 09 Sep 2025 12:51 WIB",2025
802,detik,Purbaya Sebut Demo Sempat Ricuh Gegara Kesalahan Kebijakan Fiskal & Moneter,Menteri Keuangan Purbaya Yudhi Sadewa menyebut demonstrasi di Indonesia akibat kesalahan kebijakan fiskal dan moneter. I,https://finance.detik.com/berita-ekonomi-bisnis/d-8105381/purbaya-sebut-demo-sempat-ricuh-gegara-kesalahan-kebijakan-fiskal-moneter,"Rabu, 10 Sep 2025 15:21 WIB",2025
803,detik,Cerita Menkeu Purbaya Saat Diminta Gantikan Sri Mulyani: Saya Pikir Saya Ditipu,"""...saya pikir saya ditipu saya cek yang telepon nomernya telepon beneran apa nggak, ternyata beneran,"" ujar Menkeu Purbaya.",https://www.detik.com/jateng/berita/d-8102123/cerita-menkeu-purbaya-saat-diminta-gantikan-sri-mulyani-saya-pikir-saya-ditipu,"Senin, 08 Sep 2025 18:47 WIB",2025
804,detik,Mekeng Minta Menkeu Purbaya Buat Kejutan: Jangan Kayak Kemarin Bikin Pusing,"Anggota Komisi XI DPR, Melchias Mekeng, meminta Menkeu Purbaya Yudhi Sadewa untuk menghadirkan kebijakan inovatif.",https://news.detik.com/berita/d-8105053/mekeng-minta-menkeu-purbaya-buat-kejutan-jangan-kayak-kemarin-bikin-pusing,"Rabu, 10 Sep 2025 13:15 WIB",2025
805,detik,Purbaya Kaget Beda Jadi Ketua LPS dan Menkeu: Salah Ngomong Dipelintir,"""Waktu di LPS sih nggak ada yang monitor, jadi saya tenang. Ternyata kalau di keuangan beda Bu (Sri Mulyani), salah ngomong dipelintir sana-sini,"" kata Purbaya.",https://finance.detik.com/berita-ekonomi-bisnis/d-8103251/purbaya-kaget-beda-jadi-ketua-lps-dan-menkeu-salah-ngomong-dipelintir,"Selasa, 09 Sep 2025 14:26 WIB",2025
806,detik,"Video Purbaya soal IHSG Anjlok: Saya 15 Tahun di Pasar, Kita Perbaiki",Menkeu Purbaya Yudhi Sadewa merespons anjloknya IHSG setelah Presiden Prabowo melakukan reshuffle. Purbaya mengaku optimis dirinya bisa membalikkan keadaan.,https://20.detik.com/detikupdate/20250909-250909003/video-purbaya-soal-ihsg-anjlok-saya-15-tahun-di-pasar-kita-perbaiki,"Selasa, 09 Sep 2025 05:53 WIB",2025
807,detik,"Pernyataan Menkeu Purbaya soal Tuntutan 17+8, Hanya Suara Sebagian Kecil Rakyat","Menkeu Purbaya Yudhi Sadewa menanggapi tuntutan 17+8, menyebutnya suara sebagian kecil masyarakat. Ia berkomitmen mendorong pertumbuhan ekonomi hingga 8%.",https://www.detik.com/bali/bisnis/d-8102530/pernyataan-menkeu-purbaya-soal-tuntutan-17-8-hanya-suara-sebagian-kecil-rakyat,"Selasa, 09 Sep 2025 07:08 WIB",2025
808,detik,"Profil Menkeu Baru Purbaya Yudhi Sadewa, Ekonom yang Hobi Koleksi Keris","Menkeu Purbaya Yudhi Sadewa punya hobi koleksi keris, salah satunya keris semar atau keris semar mesem.",https://travel.detik.com/travel-news/d-8101925/profil-menkeu-baru-purbaya-yudhi-sadewa-ekonom-yang-hobi-koleksi-keris,"Senin, 08 Sep 2025 19:05 WIB",2025
809,detik,"Buat Genjot Ekonomi, Purbaya Bakal Kucurkan Rp 200 T ke Perbankan",Menteri Keuangan Purbaya Yudhi Sadewa akan memindahkan Rp 200 triliun dari Bank Indonesia ke perbankan.,https://finance.detik.com/moneter/d-8105594/buat-genjot-ekonomi-purbaya-bakal-kucurkan-rp-200-t-ke-perbankan,"Rabu, 10 Sep 2025 16:55 WIB",2025
810,detik,"Purbaya Sebut Ekonomi RI Kebal Imbas Tarif Trump cs, tapi Harus Tetap Waspada","""Indonesia dari sisi perdagangan domestik juga menunjukkan adanya resiliensi terhadap tekanan ketidakpastian global,""kata Purbaya.",https://finance.detik.com/berita-ekonomi-bisnis/d-8104845/purbaya-sebut-ekonomi-ri-kebal-imbas-tarif-trump-cs-tapi-harus-tetap-waspada,"Rabu, 10 Sep 2025 11:49 WIB",2025
811,detik,"Gantikan Sri Mulyani, Menkeu Purbaya Cerita Jadi Ekonom Bantu SBY-Jokowi",Purbaya mengatakan dirinya kerap diajak berdiskusi dengan Presiden Prabowo terkait sektor perekonomian. Dia juga mengungkap pesan Prabowo soal ekonomi.,https://news.detik.com/berita/d-8102041/gantikan-sri-mulyani-menkeu-purbaya-cerita-jadi-ekonom-bantu-sby-jokowi,"Senin, 08 Sep 2025 18:15 WIB",2025
812,detik,Purbaya soal Pembentukan Badan Penerimaan Negara: Belum Perlu,Menteri Keuangan Purbaya Yudhi Sadewa menilai pembentukan Badan Penerimaan Negara belum diperlukan.,https://finance.detik.com/berita-ekonomi-bisnis/d-8124948/purbaya-soal-pembentukan-badan-penerimaan-negara-belum-perlu,"Senin, 22 Sep 2025 18:15 WIB",2025
813,detik,Membaca Sinyal Prabowo Usai Ganti Menkeu dari Sri Mulyani ke Purbaya,"Peneliti Indikator Politik, Bawono Kumoro, menilai langkah Presiden melantik Purbaya Yudhi Sadewa sebagai Menteri Keuangan memuat pesan ke publik dan pasar.",https://www.detik.com/jogja/bisnis/d-8102226/membaca-sinyal-prabowo-usai-ganti-menkeu-dari-sri-mulyani-ke-purbaya,"Senin, 08 Sep 2025 19:57 WIB",2025
814,detik,Purbaya Ungkap Strategi Jaga APBN Aman Biayai MBG-Kopdes Merah Putih,Menteri Keuangan Purbaya Yudhi Sadewa menyiapkan sejumlah strategi agar Anggaran Pendapatan dan Belanja Negara (APBN) sehat dan berkelanjutan.,https://finance.detik.com/berita-ekonomi-bisnis/d-8104917/purbaya-ungkap-strategi-jaga-apbn-aman-biayai-mbg-kopdes-merah-putih,"Rabu, 10 Sep 2025 12:31 WIB",2025
815,detik,"Komisi XI DPR Sambut Menkeu Purbaya, Sampaikan Prihatin Rumah Srimul Dijarah",Komisi XI DPR prihatin atas penjarahan rumah Sri Mulyani. Hal itu disampaikan saat rapat perdana dengan Menkeu Purbaya.,https://news.detik.com/berita/d-8105296/komisi-xi-dpr-sambut-menkeu-purbaya-sampaikan-prihatin-rumah-srimul-dijarah,"Rabu, 10 Sep 2025 14:53 WIB",2025
816,detik,"Rapat Perdana di DPR, Purbaya Usul Anggaran Kemenkeu Rp 52,016 T di 2026",Menteri Keuangan Purbaya Yudhi Sadewa usulkan anggaran Kemenkeu 2026 sebesar Rp 52 triliun untuk stabilitas fiskal dan transformasi ekonomi.,https://finance.detik.com/berita-ekonomi-bisnis/d-8104924/rapat-perdana-di-dpr-purbaya-usul-anggaran-kemenkeu-rp-52-016-t-di-2026,"Rabu, 10 Sep 2025 12:36 WIB",2025
817,detik,Purbaya: Keterlambatan di Coretax Akan Kita Perbaiki Dalam 1 Bulan,"""Jadi pada dasarnya, saya akan lihat Coretax seperti apa, keterlambatan di Coretax, akan kita perbaiki secepatnya. Dalam 1 bulan harusnya bisa,"" ujar dia.",https://finance.detik.com/berita-ekonomi-bisnis/d-8124825/purbaya-keterlambatan-di-coretax-akan-kita-perbaiki-dalam-1-bulan,"Senin, 22 Sep 2025 17:20 WIB",2025
818,detik,"Sepaham dengan Sri Mulyani, Purbaya Sebut Tak Perlu Ada Pajak Baru di RI",Menteri Keuangan Purbaya Yudhi Sadewa menyatakan tak perlu ada pajak baru lagi di Indonesia tahun ini maupun tahun depan.,https://finance.detik.com/berita-ekonomi-bisnis/d-8102085/sepaham-dengan-sri-mulyani-purbaya-sebut-tak-perlu-ada-pajak-baru-di-ri,"Senin, 08 Sep 2025 19:00 WIB",2025
819,detik,"Menkeu Baru Purbaya Punya Properti Rp 30 M, Total Harta Rp 39 M","Presiden Prabowo reshuffle kabinet, melantik Purbaya Yudhi Sadewa sebagai Menteri Keuangan baru. Intip harta kekayaannya berdasarkan LHKPN.",https://www.detik.com/properti/berita/d-8102091/menkeu-baru-purbaya-punya-properti-rp-30-m-total-harta-rp-39-m,"Senin, 08 Sep 2025 18:34 WIB",2025
820,detik,"Purbaya: Mohon Beri Waktu Saya Bekerja, Nanti Baru Kritik Habis-habisan","""Jadi, ke depan teman-teman media, mohon beri saya waktu untuk bekerja dengan baik. Nanti kalau beberapa bulan baru kritik habis-habisan,"" ujar Purbaya.",https://finance.detik.com/berita-ekonomi-bisnis/d-8103189/purbaya-mohon-beri-waktu-saya-bekerja-nanti-baru-kritik-habis-habisan,"Selasa, 09 Sep 2025 13:56 WIB",2025
821,detik,"Purbaya Sebut Ekonomi Global Tak Seburuk yang Dibayangkan, Ungkap Data Ini","""Jadi ini menggambarkan global ekonominya yang tidak seburuk yang dibayangkan orang,"" kata Purbaya.",https://finance.detik.com/berita-ekonomi-bisnis/d-8104998/purbaya-sebut-ekonomi-global-tak-seburuk-yang-dibayangkan-ungkap-data-ini,"Rabu, 10 Sep 2025 13:01 WIB",2025
822,detik,Video Waka Komisi XI Sambut Menkeu Purbaya: Kita Jadi Sering Silaturahmi,"Wakil Ketua Komisi XI DPR RI, Mohamad Hekal, menyambut Menteri Keuangan Purbaya Yudhi Sadewa saat rapat kerja perdana.",https://20.detik.com/detikupdate/20250910-250910069/video-waka-komisi-xi-sambut-menkeu-purbaya-kita-jadi-sering-silaturahmi,"Rabu, 10 Sep 2025 16:47 WIB",2025
823,detik,PR Besar Purbaya Yudhi Sadewa Usai Gantikan Sri Mulyani Jadi Menkeu,"Menteri Keuangan Purbaya Yudhi Sadewa menghadapi tantangan besar, termasuk pengelolaan utang dan kebijakan fiskal baru untuk meningkatkan daya beli masyarakat.",https://finance.detik.com/berita-ekonomi-bisnis/d-8102461/pr-besar-purbaya-yudhi-sadewa-usai-gantikan-sri-mulyani-jadi-menkeu,"Selasa, 09 Sep 2025 07:01 WIB",2025
824,detik,"Wamenkeu Anggito Masuk Bursa Calon Ketua LPS, Purbaya: Saya Dukung",Menteri Keuangan Purbaya Yudhi Sadewa mendukung Wamenkeu Anggito Abimanyu sebagai calon Ketua Dewan Komisioner LPS 2025-2030.,https://finance.detik.com/moneter/d-8124687/wamenkeu-anggito-masuk-bursa-calon-ketua-lps-purbaya-saya-dukung,"Senin, 22 Sep 2025 16:20 WIB",2025
825,detik,Video Daftar Menteri yang Dilantik Prabowo: Purbaya Yudhi hingga Danhil Anzar,Presiden Prabowo Subianto melantik sejumlah menteri barunya. Berikut daftar lengkapnya.,https://20.detik.com/detikupdate/20250908-250908058/video-daftar-menteri-yang-dilantik-prabowo-purbaya-yudhi-hingga-danhil-anzar,"Senin, 08 Sep 2025 16:59 WIB",2025
826,detik,Purbaya Bakal Kejar 200 Penunggak Pajak Rp 60 T,Kementerian Keuangan akan mengejar 200 orang penunggak pajak besar.,https://finance.detik.com/berita-ekonomi-bisnis/d-8124716/purbaya-bakal-kejar-200-penunggak-pajak-rp-60-t,"Senin, 22 Sep 2025 16:38 WIB",2025
827,detik,IHSG Balik ke Zona Hijau Usai Prabowo Lantik Purbaya Jadi Menteri Keuangan,"Pukul 09.05 WIB, Indeks saham RI ini menguat 0,18% ke level 7.781,14.",https://finance.detik.com/bursa-dan-valas/d-8102625/ihsg-balik-ke-zona-hijau-usai-prabowo-lantik-purbaya-jadi-menteri-keuangan,"Selasa, 09 Sep 2025 09:22 WIB",2025
828,detik,Wamenkeu Anggito Masuk Bursa Calon Ketua LPS Pengganti Purbaya!,"Presiden Prabowo menyerahkan daftar calon Ketua Dewan Komisioner LPS 2025-2030, termasuk Anggito Abimanyu.",https://finance.detik.com/moneter/d-8124525/wamenkeu-anggito-masuk-bursa-calon-ketua-lps-pengganti-purbaya,"Senin, 22 Sep 2025 15:28 WIB",2025
829,detik,"Daftar Kekayaan Menteri Baru: Purbaya Rp 39 M, Mukhtarudin Rp 16 M","Prabowo reshuffle kabinet, melantik menteri baru di Istana Negara. Pelantikan dihadiri Wakil Presiden Gibran dan diakhiri dengan penandatanganan berita acara.",https://www.detik.com/bali/berita/d-8102204/daftar-kekayaan-menteri-baru-purbaya-rp-39-m-mukhtarudin-rp-16-m,"Senin, 08 Sep 2025 19:40 WIB",2025
830,detik,"Purbaya: Global Tak Seburuk yang Ditakutkan, Kemarin Takut Sekarang Berani","""Jadi, sepertinya global tidak seburuk yang ditakutkan selama ini. Mereka mulai recover, Kalau kemarin-kemarin kita takut, sekarang harusnya berani,"" katanya.",https://finance.detik.com/berita-ekonomi-bisnis/d-8124437/purbaya-global-tak-seburuk-yang-ditakutkan-kemarin-takut-sekarang-berani,"Senin, 22 Sep 2025 15:11 WIB",2025
831,detik,Purbaya Kantongi Nama Penjual Rokok Ilegal Usai Panggil Tokopedia cs,Kementerian Keuangan telah mengantongi nama-nama penjual rokok ilegal yang melakukan aktivitas jual-beli secara online melalui platform e-commerce.,https://finance.detik.com/industri/d-8124662/purbaya-kantongi-nama-penjual-rokok-ilegal-usai-panggil-tokopedia-cs,"Senin, 22 Sep 2025 16:14 WIB",2025
832,detik,Purbaya Cerita Diprotes Hotman Paris Gegara Bunga Deposito Turun,"""Pak Hotman Paris ya, protes sama saya hari ini. Waktu dia memperpanjang depositonya, bunga jadi turun, dia jadi rugi katanya,"" ujar Purbaya.",https://finance.detik.com/moneter/d-8124516/purbaya-cerita-diprotes-hotman-paris-gegara-bunga-deposito-turun,"Senin, 22 Sep 2025 15:23 WIB",2025
833,detik,"Dukung Program 3 Juta Rumah, Purbaya Tetapkan Skema Subsidi Bunga hingga 10%!",Menteri Keuangan Purbaya Yudhi Sadewa menerbitkan aturan baru untuk akses kredit perumahan.,https://finance.detik.com/infrastruktur/d-8129558/dukung-program-3-juta-rumah-purbaya-tetapkan-skema-subsidi-bunga-hingga-10,"Kamis, 25 Sep 2025 11:51 WIB",2025
834,detik,"Purbaya Umumkan APBN Tekor Rp 321,6 T Sampai Agustus","Menteri Keuangan Purbaya Yudhi Sadewa mengumumkan defisit APBN mencapai Rp 321,6 triliun hingga Agustus 2025, setara 1,35% dari PDB.",https://finance.detik.com/berita-ekonomi-bisnis/d-8124414/purbaya-umumkan-apbn-tekor-rp-321-6-t-sampai-agustus,"Senin, 22 Sep 2025 14:56 WIB",2025
835,detik,"Batas Penghasilan Tak Kena Pajak Diusulkan Jadi Rp 7,5 Juta, Ini Kata Purbaya","Ambang batas penghasilan tidak kena pajak (PTKP) diusulkan naik dari Rp 4,5 juta per bulan menjadi Rp 7,5 juta per bulan. Menkeu Purbaya buka suara.",https://finance.detik.com/berita-ekonomi-bisnis/d-8106074/batas-penghasilan-tak-kena-pajak-diusulkan-jadi-rp-7-5-juta-ini-kata-purbaya,"Rabu, 10 Sep 2025 21:25 WIB",2025
836,detik,Saham Gudang Garam-Sampoerna Terbang Usai Purbaya Kritik Tarif Cukai,"Emiten rokok seperti Gudang Garam, HM Sampoerna, dan Wismilak menguat di pasar setelah kritik Menkeu Purbaya tentang tarif cukai rokok yang tinggi.",https://finance.detik.com/bursa-dan-valas/d-8123928/saham-gudang-garam-sampoerna-terbang-usai-purbaya-kritik-tarif-cukai,"Senin, 22 Sep 2025 11:08 WIB",2025
